,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq SCONJ,RelFreq ADV,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq PART,RelFreq INTJ,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM
222,5016.a3.txt,0.011826544021024968,0.00788436268068331,0.01576872536136662,0.164257555847569,0.02890932982917214,0.0328515111695138,0.06438896189224705,0.06964520367936924,0.0328515111695138,0.06176084099868594,0.09329829172141918,0.09724047306176084,0.08409986859395532,0.09198423127463863,0.10512483574244415,0.03679369250985545,,0,0,5,0.001314060446780552
223,0161.a3.txt,0.011421319796954314,0.005076142131979695,0.01015228426395939,0.21446700507614214,,0.03299492385786802,0.08375634517766498,0.07868020304568528,0.03934010152284264,0.04568527918781726,0.06091370558375635,0.09137055837563451,0.10786802030456853,0.1065989847715736,0.08756345177664974,0.024111675126903553,,0,0,0,
224,0177.a3.txt,0.01425438596491228,0.005482456140350877,0.010964912280701754,0.18530701754385964,0.01425438596491228,0.03728070175438596,0.06907894736842106,0.13486842105263158,0.02631578947368421,0.0668859649122807,0.06030701754385965,0.09758771929824561,0.08881578947368421,0.07236842105263158,0.08881578947368421,0.025219298245614034,,0,0,1,0.0021929824561403508
225,5029.a3.txt,0.012422360248447204,0.004968944099378882,0.008695652173913044,0.18881987577639753,0.012422360248447204,0.03602484472049689,0.062111801242236024,0.12298136645962733,0.02111801242236025,0.04472049689440994,0.058385093167701865,0.12546583850931678,0.09937888198757763,0.07701863354037267,0.084472049689441,0.040993788819875775,,0,0,0,
226,2030.a3.txt,0.011857707509881422,0.0013175230566534915,0.006587615283267457,0.22661396574440051,0.002635046113306983,0.021080368906455864,0.048748353096179184,0.06719367588932806,0.022397891963109356,0.03820816864295125,0.09617918313570488,0.12779973649538867,0.09090909090909091,0.11067193675889328,0.08300395256916997,0.04479578392621871,,0,0,0,
227,0214.a3.txt,0.010625737898465172,0.0023612750885478157,0.008264462809917356,0.16883116883116883,0.020070838252656435,0.048406139315230225,0.08382526564344746,0.09563164108618655,0.023612750885478158,0.05430932703659976,0.08028335301062574,0.09681227863046045,0.09445100354191263,0.07083825265643448,0.10035419126328217,0.03778040141676505,,0,0,4,0.0035419126328217238
228,0128.a3.txt,0.011889035667107,0.009247027741083224,0.009247027741083224,0.19682959048877147,0.015852047556142668,0.02774108322324967,0.05151915455746367,0.06340819022457067,0.023778071334214,0.06737120211360634,0.07529722589167767,0.1083223249669749,0.11889035667107001,0.09114927344782034,0.09379128137384413,0.035667107001321,,0,0,4,
229,1102.a3.txt,0.01107011070110701,0.0036900369003690036,0.008610086100861008,0.2078720787207872,0.012300123001230012,0.03936039360393604,0.05289052890528905,0.0910209102091021,0.025830258302583026,0.05289052890528905,0.08733087330873308,0.10824108241082411,0.0897908979089791,0.1008610086100861,0.08241082410824108,0.025830258302583026,,0,0,0,
230,4001.a3.txt,0.00966183574879227,0.0036231884057971015,0.010869565217391304,0.17995169082125603,0.010869565217391304,0.04710144927536232,0.09420289855072464,0.10024154589371981,0.020531400966183576,0.0785024154589372,0.07608695652173914,0.10265700483091787,0.09903381642512077,0.0640096618357488,0.07608695652173914,0.026570048309178744,,0,0,0,
231,4007.a3.txt,0.004987531172069825,0.004987531172069825,0.01371571072319202,0.19201995012468828,0.018703241895261846,0.03615960099750624,0.06733167082294264,0.07231920199501247,0.02369077306733167,0.046134663341645885,0.06733167082294264,0.12219451371571072,0.09476309226932668,0.08977556109725686,0.1172069825436409,0.028678304239401497,,0,0,4,
232,4045.a3.txt,0.009594882729211088,0.006396588486140725,0.009594882729211088,0.17377398720682302,0.007462686567164179,0.03091684434968017,0.057569296375266525,0.13539445628997868,0.023454157782515993,0.04584221748400853,0.08528784648187633,0.10980810234541578,0.07569296375266525,0.07036247334754797,0.1257995735607676,0.024520255863539446,0.008528784648187633,0,0,2,
233,1095.a3.txt,0.00954653937947494,0.010739856801909307,0.008353221957040573,0.20047732696897375,0.026252983293556086,0.03699284009546539,0.05608591885441527,0.09069212410501193,0.03699284009546539,0.041766109785202864,0.06443914081145585,0.10620525059665871,0.07995226730310262,0.1026252983293556,0.09785202863961814,0.029832935560859187,,0,0,1,0.0011933174224343676
234,0193.a3.txt,0.009962640099626401,0.009962640099626401,0.0112079701120797,0.1980074719800747,0.023661270236612703,0.039850560398505604,0.057285180572851806,0.08841843088418432,0.028642590286425903,0.038605230386052306,0.08094645080946451,0.12453300124533001,0.0859277708592777,0.0896637608966376,0.07347447073474471,0.038605230386052306,,0,1,1,0.0012453300124533001
235,5013.a3.txt,0.014511873350923483,0.0079155672823219,0.010554089709762533,0.16754617414248021,0.002638522427440633,0.03562005277044855,0.06464379947229551,0.09102902374670185,0.026385224274406333,0.06464379947229551,0.06200527704485488,0.13192612137203166,0.09366754617414248,0.06464379947229551,0.10686015831134564,0.055408970976253295,,0,0,0,
236,0109.a3.txt,0.011306532663316583,0.0037688442211055275,0.007537688442211055,0.19095477386934673,0.00628140703517588,0.02135678391959799,0.0414572864321608,0.10175879396984924,0.026381909547738693,0.04522613065326633,0.07412060301507538,0.12311557788944724,0.10804020100502512,0.10175879396984924,0.10301507537688442,0.032663316582914576,0.001256281407035176,0,0,0,
237,2075.a3.txt,0.011363636363636364,0.00909090909090909,0.006818181818181818,0.16818181818181818,0.017045454545454544,0.029545454545454545,0.06931818181818182,0.13068181818181818,0.026136363636363635,0.053409090909090906,0.05909090909090909,0.11363636363636363,0.09431818181818181,0.08977272727272727,0.09659090909090909,0.025,,0,0,1,
